id,product_code,name,category_name,category_slug,price,stock_qty,status,image_url,slug,created_at
2887,KB-002887,Ban phim LG Bàn phím HE MelGeek MADE84 PRO Rapid Trigger | Snap Tap | 8K - KB-002887,Ban phim,ban-phim,3130000.00,8,active,https://product.hstatic.net/200000637319/product/ccccccccccccc__1__97b4e46fda714fbf9ad2fe319557aa3d.png,ban-phim-lg-ban-phim-he-melgeek-made84-pro-rapid-trigger-snap-tap-8k-kb-002887-2887,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2888,KB-002888,Ban phim LG Bàn phím HE MelGeek MADE68 PRO Rapid Trigger | Snap Tap | 8K - KB-002888,Ban phim,ban-phim,3300000.00,9,active,https://product.hstatic.net/200000637319/product/ccccccccccccc_1440d51b927e481b9ac474406dd27649.png,ban-phim-lg-ban-phim-he-melgeek-made68-pro-rapid-trigger-snap-tap-8k-kb-002888-2888,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2889,KB-002889,Ban phim CORSAIR Bàn phím cơ Corsair K70 CORE TKL WIRELESS - KB-002889,Ban phim,ban-phim,3470000.00,10,active,https://product.hstatic.net/200000637319/product/k70_core_tkl_wireless_render_31_8d94d82e675342c386676421df3241bd.png,ban-phim-corsair-ban-phim-co-corsair-k70-core-tkl-wireless-kb-002889-2889,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2890,KB-002890,Ban phim CORSAIR Bàn phím cơ Corsair K70 CORE TKL - KB-002890,Ban phim,ban-phim,3640000.00,11,active,https://product.hstatic.net/200000637319/product/k70_core_tkl_render_01_d1e0ce88c0824a148940c05f590e5741.png,ban-phim-corsair-ban-phim-co-corsair-k70-core-tkl-kb-002890-2890,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2891,KB-002891,Ban phim ASUS Bàn phím cơ Asus ROG Falchion RX Low Profile - KB-002891,Ban phim,ban-phim,3810000.00,12,active,https://product.hstatic.net/200000637319/product/image__6__d337eedaf6c44a0897dde68a9793c2a2.png,ban-phim-asus-ban-phim-co-asus-rog-falchion-rx-low-profile-kb-002891-2891,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2892,KB-002892,Ban phim ASUS Bàn phím cơ Asus ROG Falchion Ace - KB-002892,Ban phim,ban-phim,3980000.00,13,active,https://product.hstatic.net/200000637319/product/image_a4f0d5e0cb0040f5a53ee45b38fee37d.png,ban-phim-asus-ban-phim-co-asus-rog-falchion-ace-kb-002892-2892,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2893,KB-002893,Ban phim KAH Bàn phím cơ AKKO 5108 SE Joy of Life - KB-002893,Ban phim,ban-phim,4150000.00,14,active,https://product.hstatic.net/200000637319/product/ban-phim-gaming-akko-5108-se-joy-of-like-01_7a1c41b8a0414762b0b22d527594ed4f.jpg,ban-phim-kah-ban-phim-co-akko-5108-se-joy-of-life-kb-002893-2893,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2894,KB-002894,Ban phim KAH Bàn phím HE AKKO MOD007B PC Joy of Life (Magnetic Switch / Rapid Trigger) - KB-002894,Ban phim,ban-phim,4320000.00,15,active,https://product.hstatic.net/200000637319/product/image_-_2024-08-03t170012.673_c32743e1abe14d4ca42a5e3a51c61757.png,ban-phim-kah-ban-phim-he-akko-mod007b-pc-joy-of-life-magnetic-switch-rapid-trigger-kb-002894-2894,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2895,KB-002895,Ban phim ATK Bàn phím HE VGN VXE ATK75 Rapid Trigger - KB-002895,Ban phim,ban-phim,4490000.00,16,active,https://product.hstatic.net/200000637319/product/image_-_2024-08-03t110134.855_30865ccc2d324f6e938f973978170c56.png,ban-phim-atk-ban-phim-he-vgn-vxe-atk75-rapid-trigger-kb-002895-2895,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2896,KB-002896,Ban phim ASUS Bàn phím cơ ASUS ROG Strix Flare II 8KHz ROG NX Blue Switch - KB-002896,Ban phim,ban-phim,4660000.00,17,active,https://product.hstatic.net/200000637319/product/h732_f8baa246cc7e4c388fa284ebf33287bc.png,ban-phim-asus-ban-phim-co-asus-rog-strix-flare-ii-8khz-rog-nx-blue-switch-kb-002896-2896,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2897,KB-002897,Ban phim RAZER Bàn phím cơ Razer BlackWidow V4 Pro - White - KB-002897,Ban phim,ban-phim,4830000.00,18,active,https://product.hstatic.net/200000637319/product/image_-_2024-08-01t085111.190_22131de6387e4a6bb7d04a279107609d.png,ban-phim-razer-ban-phim-co-razer-blackwidow-v4-pro-white-kb-002897-2897,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2898,KB-002898,Ban phim CORSAIR Bàn phím cơ Corsair K70 CORE SE - KB-002898,Ban phim,ban-phim,5000000.00,19,active,https://product.hstatic.net/200000637319/product/image_-_2024-07-27t164315.273_81503ebbaca447959750ebea7954fa97.png,ban-phim-corsair-ban-phim-co-corsair-k70-core-se-kb-002898-2898,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2899,KB-002899,Ban phim CORSAIR Bàn phím cơ Corsair K65 PRO MINI RGB 65% Optical Switch - KB-002899,Ban phim,ban-phim,5170000.00,20,active,https://product.hstatic.net/200000637319/product/image_-_2024-07-26t124817.187_9ab444f4961940cfb54fc4b42f510a87.png,ban-phim-corsair-ban-phim-co-corsair-k65-pro-mini-rgb-65-optical-switch-kb-002899-2899,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2900,KB-002900,Ban phim ATK Bàn phím HE ATK RS7 | RS7 RGB | RS7 Pro 8Khz Rapid Trigger - KB-002900,Ban phim,ban-phim,5340000.00,21,active,https://product.hstatic.net/200000637319/product/image_-_2025-01-08t111257.029_68c965312c1a463482a585019495f0ef.png,ban-phim-atk-ban-phim-he-atk-rs7-rs7-rgb-rs7-pro-8khz-rapid-trigger-kb-002900-2900,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2901,KB-002901,Ban phim KAH Bàn phím HE Everglide AE68 8000hz Rapid trigger - KB-002901,Ban phim,ban-phim,5510000.00,22,active,https://product.hstatic.net/200000637319/product/image_-_2024-07-17t141703.151_b093e300f7724db6b1236efe495c1951.png,ban-phim-kah-ban-phim-he-everglide-ae68-8000hz-rapid-trigger-kb-002901-2901,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2902,KB-002902,Ban phim NZXT Bàn phím NZXT Function 2 MiniTKL - KB-002902,Ban phim,ban-phim,5680000.00,23,active,https://product.hstatic.net/200000637319/product/image_-_2024-07-14t100021.881_bb0fbb6c7b44487ca2992ed9a7d4d7ce.png,ban-phim-nzxt-ban-phim-nzxt-function-2-minitkl-kb-002902-2902,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2903,KB-002903,Ban phim NZXT Bàn phím NZXT Function 2 - KB-002903,Ban phim,ban-phim,5850000.00,24,active,https://product.hstatic.net/200000637319/product/image_-_2024-07-14t095355.645_4a0a069e51bd4035af334a42edf3888a.png,ban-phim-nzxt-ban-phim-nzxt-function-2-kb-002903-2903,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2904,KB-002904,Ban phim KAH Bàn phím cơ Fnatic STREAK80 LP - KB-002904,Ban phim,ban-phim,6020000.00,25,active,https://product.hstatic.net/200000637319/product/image_-_2024-06-16t141554.274_482a5fc38a7b427f9ea3377b421c22b2.png,ban-phim-kah-ban-phim-co-fnatic-streak80-lp-kb-002904-2904,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2905,KB-002905,Ban phim KAH Bàn phím cơ Fnatic STREAK65 LP - KB-002905,Ban phim,ban-phim,6190000.00,26,active,https://product.hstatic.net/200000637319/product/image_-_2024-06-16t140904.795_6cda400e605045cd9171f0e701a211d6.png,ban-phim-kah-ban-phim-co-fnatic-streak65-lp-kb-002905-2905,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2906,KB-002906,Ban phim KAH Kit bàn phím cơ MonsGeek M3 QMK - KB-002906,Ban phim,ban-phim,6360000.00,27,active,https://product.hstatic.net/200000637319/product/kit_ban_phim_co__1__dd9fef6774a94cb5a6aa9f8e9b8bdda6.png,ban-phim-kah-kit-ban-phim-co-monsgeek-m3-qmk-kb-002906-2906,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2907,KB-002907,Ban phim KAH Kit bàn phím cơ MonsGeek M1 QMK - KB-002907,Ban phim,ban-phim,6530000.00,28,active,https://product.hstatic.net/200000637319/product/kit_ban_phim_co_fa3c2a9e184b4167bd8340635c865774.png,ban-phim-kah-kit-ban-phim-co-monsgeek-m1-qmk-kb-002907-2907,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2908,KB-002908,Ban phim ATK Bàn phím HE VGN VXE ATK68 Rapid Trigger - KB-002908,Ban phim,ban-phim,6700000.00,29,active,https://product.hstatic.net/200000637319/product/image_-_2024-06-09t172947.875_684ffbc57ca542d9bc865b04fd4aef36.png,ban-phim-atk-ban-phim-he-vgn-vxe-atk68-rapid-trigger-kb-002908-2908,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2909,KB-002909,Ban phim KAH Bàn phím HE DrunkDeer G65 Rapid Trigger - KB-002909,Ban phim,ban-phim,6870000.00,30,active,https://product.hstatic.net/200000637319/product/image_-_2024-06-05t122621.454_ad5a5086f2ab40ad905539080f76b5a2.png,ban-phim-kah-ban-phim-he-drunkdeer-g65-rapid-trigger-kb-002909-2909,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2910,KB-002910,Ban phim KAH Bàn phím HE DrunkDeer A75 Pro Rapid Trigger - KB-002910,Ban phim,ban-phim,7040000.00,31,active,https://product.hstatic.net/200000637319/product/image_-_2024-06-05t121657.876_6f13728f184b41e8996c6417534eeceb.png,ban-phim-kah-ban-phim-he-drunkdeer-a75-pro-rapid-trigger-kb-002910-2910,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2911,KB-002911,Ban phim KAH Bàn phím HE DrunkDeer G60 Rapid Trigger - KB-002911,Ban phim,ban-phim,7210000.00,32,active,https://product.hstatic.net/200000637319/product/image_-_2024-06-05t115840.295_9ead6c82fdfa48c4b813d6b2d7f2777c.png,ban-phim-kah-ban-phim-he-drunkdeer-g60-rapid-trigger-kb-002911-2911,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2912,KB-002912,Ban phim KAH Bàn phím cơ FL Esport CMK98 SA Tropical Forest Kailh Red BOX V2 - KB-002912,Ban phim,ban-phim,1090000.00,33,active,https://product.hstatic.net/200000637319/product/cmk98-sam-tropical-forest_145897362b74437d95dff8974de137a1.jpg,ban-phim-kah-ban-phim-co-fl-esport-cmk98-sa-tropical-forest-kailh-red-box-v2-kb-002912-2912,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2913,KB-002913,Ban phim WOOTING Bàn phím HE Wooting 60HE+ - KB-002913,Ban phim,ban-phim,1260000.00,34,active,https://product.hstatic.net/200000637319/product/anh-website-tsvn_4cd54002ccb74a3d91e88a0c174a9234.png,ban-phim-wooting-ban-phim-he-wooting-60he-kb-002913-2913,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2914,HP-002914,Tai nghe ATK Tai nghe ATK Horizon - HP-002914,Tai nghe,tai-nghe,790000.00,5,active,https://cdn.hstatic.net/products/200000637319/image_-_2026-03-28t143938.022_ac934d6f6b304bdc81c04d2e17603b47.png,tai-nghe-atk-tai-nghe-atk-horizon-hp-002914-2914,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2915,HP-002915,Tai nghe KAH Tai nghe HyperX Earbuds III S - HP-002915,Tai nghe,tai-nghe,960000.00,6,active,https://cdn.hstatic.net/products/200000637319/image_-_2026-03-26t164424.580_5b14867fa4484150b2d1e341c6b1408f.png,tai-nghe-kah-tai-nghe-hyperx-earbuds-iii-s-hp-002915-2915,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2916,HP-002916,Tai nghe KAH Tai nghe HyperX Earbuds III - HP-002916,Tai nghe,tai-nghe,1130000.00,7,active,https://cdn.hstatic.net/products/200000637319/image_-_2026-03-26t163422.151_fca0ee0033b6430d94088fc22cd13e3f.png,tai-nghe-kah-tai-nghe-hyperx-earbuds-iii-hp-002916-2916,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2917,HP-002917,Tai nghe KAH Tai nghe Mchose V9 Turbo Plus - HP-002917,Tai nghe,tai-nghe,1300000.00,8,active,https://cdn.hstatic.net/products/200000637319/image_-_2026-02-27t101700.222_b6f22ff442f54c6f9b12726ca691ce36.png,tai-nghe-kah-tai-nghe-mchose-v9-turbo-plus-hp-002917-2917,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2918,HP-002918,Tai nghe RAZER Tai nghe Razer BlackShark V3 Pro NiKo Edition - HP-002918,Tai nghe,tai-nghe,1470000.00,9,active,https://cdn.hstatic.net/products/200000637319/image-photoroom_-_2026-02-23t122830.776_b61becf7cb3d4eb398f4452b4f66791c.png,tai-nghe-razer-tai-nghe-razer-blackshark-v3-pro-niko-edition-hp-002918-2918,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2919,HP-002919,Tai nghe KAH Tai nghe Steelseries Arctis Nova Elite - Sage Gold - HP-002919,Tai nghe,tai-nghe,1640000.00,10,active,https://cdn.hstatic.net/products/200000637319/image_-_2026-02-06t135353.621_985292ec1530480c92ad3eb6cbd634df.png,tai-nghe-kah-tai-nghe-steelseries-arctis-nova-elite-sage-gold-hp-002919-2919,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2920,HP-002920,Tai nghe KAH Tai nghe Steelseries Arctis Nova 7 Wireless Gen 2 - HP-002920,Tai nghe,tai-nghe,1810000.00,11,active,https://cdn.hstatic.net/products/200000637319/image_-_2026-02-06t114028.853_a3c469f4dbc2499f92a7e067fee1bd99.png,tai-nghe-kah-tai-nghe-steelseries-arctis-nova-7-wireless-gen-2-hp-002920-2920,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2921,HP-002921,Tai nghe SIMGOT Tai nghe Simgot SuperMix 5 - HP-002921,Tai nghe,tai-nghe,1980000.00,12,active,https://cdn.hstatic.net/products/200000637319/df623226-d0bf-41de-9fe7-aecc1e61c32e_5d0f57028bca4931aafcb8fe151f0e29.jpg,tai-nghe-simgot-tai-nghe-simgot-supermix-5-hp-002921-2921,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2922,HP-002922,Tai nghe SIMGOT Tai nghe Simgot SuperMix 4 - HP-002922,Tai nghe,tai-nghe,2150000.00,13,active,https://cdn.hstatic.net/products/200000637319/ca4e1843-c23e-4407-8c1f-4630e04d24d8_846ed9a7ac2c4f8788d52cc75677987d.jpg,tai-nghe-simgot-tai-nghe-simgot-supermix-4-hp-002922-2922,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2923,HP-002923,Tai nghe ASUS Tai nghe ASUS ROG Kithara Gaming - HP-002923,Tai nghe,tai-nghe,2320000.00,14,active,https://cdn.hstatic.net/products/200000637319/image_-_2026-01-09t160719.764_4c1ae993673849d191371abdfe119eda.png,tai-nghe-asus-tai-nghe-asus-rog-kithara-gaming-hp-002923-2923,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2924,HP-002924,Tai nghe ATK Tai nghe không dây gaming ATK Neptune N9 Esports - HP-002924,Tai nghe,tai-nghe,2490000.00,15,active,https://cdn.hstatic.net/products/200000637319/image_-_2025-12-24t091407.106_86d8c6e45828409d8a92eb0d44c9daeb.png,tai-nghe-atk-tai-nghe-khong-day-gaming-atk-neptune-n9-esports-hp-002924-2924,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2925,HP-002925,Tai nghe KAH Tai nghe HyperX Cloud Flight 2 Wireless - HP-002925,Tai nghe,tai-nghe,2660000.00,16,active,https://cdn.hstatic.net/products/200000637319/image_-_2025-12-13t173403.156_3dc2c53e85834721a0365fc60f4726e5.png,tai-nghe-kah-tai-nghe-hyperx-cloud-flight-2-wireless-hp-002925-2925,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2926,HP-002926,Tai nghe RAZER Tai nghe Razer Blackshark V3 Pro - Counter Strike 2 Edition - HP-002926,Tai nghe,tai-nghe,2830000.00,17,active,https://cdn.hstatic.net/products/200000637319/image-photoroom__10__f153d7be41e8491cb47a6b615bf80814.png,tai-nghe-razer-tai-nghe-razer-blackshark-v3-pro-counter-strike-2-edition-hp-002926-2926,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2927,HP-002927,Tai nghe LOGITECH Tai nghe Logitech G321 LIGHTSPEED - HP-002927,Tai nghe,tai-nghe,3000000.00,18,active,https://cdn.hstatic.net/products/200000637319/image_-_2025-10-29t104904.710_b93eccf334bc4d9e97e6fad04890b158.png,tai-nghe-logitech-tai-nghe-logitech-g321-lightspeed-hp-002927-2927,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2928,HP-002928,Tai nghe KAH Tai nghe không dây gaming Mchose X9 - HP-002928,Tai nghe,tai-nghe,3170000.00,19,active,https://cdn.hstatic.net/products/200000637319/image_-_2025-10-27t170314.923_b78b527305314ac9b883e240010145f5.png,tai-nghe-kah-tai-nghe-khong-day-gaming-mchose-x9-hp-002928-2928,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2929,HP-002929,Tai nghe CORSAIR Tai nghe Corsair VOID v2 MAX - HP-002929,Tai nghe,tai-nghe,3340000.00,20,active,https://cdn.hstatic.net/products/200000637319/image_-_2025-10-27t154433.966_e0a327a8372c481d80651aba94228e8a.png,tai-nghe-corsair-tai-nghe-corsair-void-v2-max-hp-002929-2929,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2930,HP-002930,Tai nghe KAH Giá treo tai nghe HyperX - HP-002930,Tai nghe,tai-nghe,3510000.00,21,active,https://cdn.hstatic.net/products/200000637319/image_-_2025-10-21t105610.084_b0cc2555de2d452695cb85b683122eb6.png,tai-nghe-kah-gia-treo-tai-nghe-hyperx-hp-002930-2930,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2931,HP-002931,Tai nghe RAZER Tai nghe Razer BlackShark V2 X For PlayStation - HP-002931,Tai nghe,tai-nghe,3680000.00,22,active,https://cdn.hstatic.net/products/200000637319/1_7d29ed1bd2bb416a88e5cba47c170664_large_3244d6c4c6ab464b8407d2d886e54dcf.png,tai-nghe-razer-tai-nghe-razer-blackshark-v2-x-for-playstation-hp-002931-2931,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2932,HP-002932,Tai nghe RAZER Tai nghe Razer Barracuda X Chroma - PHANTOM WHITE EDITION - HP-002932,Tai nghe,tai-nghe,3850000.00,23,active,https://cdn.hstatic.net/products/200000637319/image_-_2025-10-17t122043.535_fcf8e7324b134a039d86c217deb361ad.png,tai-nghe-razer-tai-nghe-razer-barracuda-x-chroma-phantom-white-edition-hp-002932-2932,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2933,HP-002933,Tai nghe SIMGOT Tai nghe IEM Simgot EW300 - HP-002933,Tai nghe,tai-nghe,4020000.00,24,active,https://cdn.hstatic.net/products/200000637319/image_-_2025-10-16t121411.193_a6e1fd12858741369a67e89c8d87c900.png,tai-nghe-simgot-tai-nghe-iem-simgot-ew300-hp-002933-2933,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2934,HP-002934,Tai nghe SIMGOT Tai nghe IEM Simgot EW200 - HP-002934,Tai nghe,tai-nghe,4190000.00,25,active,https://cdn.hstatic.net/products/200000637319/image_-_2025-10-16t120015.356_a08b96dc3c0743a681b6032dffbb06f5.png,tai-nghe-simgot-tai-nghe-iem-simgot-ew200-hp-002934-2934,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2935,HP-002935,Tai nghe SIMGOT Tai nghe IEM Simgot EW100 - HP-002935,Tai nghe,tai-nghe,4360000.00,26,active,https://cdn.hstatic.net/products/200000637319/image_-_2025-10-16t114051.034_89fd3da4736e4c199089ab6a32917451.png,tai-nghe-simgot-tai-nghe-iem-simgot-ew100-hp-002935-2935,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2936,HP-002936,Tai nghe KAH Tai nghe HyperX Cloud III S Wireless - HP-002936,Tai nghe,tai-nghe,4530000.00,27,active,https://cdn.hstatic.net/products/200000637319/image_-_2025-10-16t111848.840_e04a2e22514b434691a331d4242189ff.png,tai-nghe-kah-tai-nghe-hyperx-cloud-iii-s-wireless-hp-002936-2936,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2937,HP-002937,Tai nghe RAZER Tai Nghe Razer BlackShark V3 Pro 2XKO Edition - HP-002937,Tai nghe,tai-nghe,4700000.00,28,active,https://cdn.hstatic.net/products/200000637319/tainer_h7b_hde_9971874660382_251009-blackshark-v3-pro-2xko-1500x1000-1_abc007ba1c1c48e2955785c6cb42e659.jpg,tai-nghe-razer-tai-nghe-razer-blackshark-v3-pro-2xko-edition-hp-002937-2937,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2938,HP-002938,Tai nghe KAH Tai nghe HyperX Cloud Alpha 2 Wireless - HP-002938,Tai nghe,tai-nghe,4870000.00,29,active,https://cdn.hstatic.net/products/200000637319/image_-_2025-09-06t130252.627_5dd3734a45b347f08f9a11bd7357f315.png,tai-nghe-kah-tai-nghe-hyperx-cloud-alpha-2-wireless-hp-002938-2938,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2939,HP-002939,Tai nghe LOGITECH Tai nghe Logitech G522 LIGHTSPEED - HP-002939,Tai nghe,tai-nghe,5040000.00,30,active,https://cdn.hstatic.net/products/200000637319/image_-_2025-08-04t121344.971_bfe8837d7d244f728c5cd44d15b18991.png,tai-nghe-logitech-tai-nghe-logitech-g522-lightspeed-hp-002939-2939,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2940,HP-002940,Tai nghe RAZER Tai nghe Razer BlackShark V3 X HyperSpeed - HP-002940,Tai nghe,tai-nghe,5210000.00,31,active,https://cdn.hstatic.net/products/200000637319/image-photoroom__16__276eb4a631a342478ce57793fb98c475.png,tai-nghe-razer-tai-nghe-razer-blackshark-v3-x-hyperspeed-hp-002940-2940,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2941,HP-002941,Tai nghe RAZER Tai nghe Razer BlackShark V3 Pro - HP-002941,Tai nghe,tai-nghe,5380000.00,32,active,https://cdn.hstatic.net/products/200000637319/image-photoroom__12__322ec2d5fb274a5a8e415a2cad46e3e3.png,tai-nghe-razer-tai-nghe-razer-blackshark-v3-pro-hp-002941-2941,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2942,HP-002942,Tai nghe RAZER Tai nghe Razer BlackShark V3 - HP-002942,Tai nghe,tai-nghe,5550000.00,33,active,https://cdn.hstatic.net/products/200000637319/image-photoroom__9__81e9e17348ed474daef21c85dd07cebb.png,tai-nghe-razer-tai-nghe-razer-blackshark-v3-hp-002942-2942,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2943,HP-002943,Tai nghe KAH Tai nghe IEM Misheng Gemini - HP-002943,Tai nghe,tai-nghe,5720000.00,34,active,https://cdn.hstatic.net/products/200000637319/image_-_2025-07-24t172311.044_7ba03a6caef8437297761ad83f2a4a0e.png,tai-nghe-kah-tai-nghe-iem-misheng-gemini-hp-002943-2943,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2944,HP-002944,Tai nghe RAZER Tai nghe Razer Hammerhead V3 - HP-002944,Tai nghe,tai-nghe,5890000.00,35,active,https://product.hstatic.net/200000637319/product/image_-_2025-06-22t084914.421_7a5ce348fcac48569a6944e12aeb22dd.png,tai-nghe-razer-tai-nghe-razer-hammerhead-v3-hp-002944-2944,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2945,HP-002945,Tai nghe RAZER Tai nghe Razer Barracuda X Chroma - Phantom Green Edition - HP-002945,Tai nghe,tai-nghe,6060000.00,36,active,https://cdn.hstatic.net/products/200000637319/image-photoroom__59__179f62d5c58c4b4a9a0a484a44d1a04b.png,tai-nghe-razer-tai-nghe-razer-barracuda-x-chroma-phantom-green-edition-hp-002945-2945,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2946,HP-002946,Tai nghe CORSAIR Tai nghe Corsair Void Wireless v2 - HP-002946,Tai nghe,tai-nghe,6230000.00,37,active,https://product.hstatic.net/200000637319/product/image__9__53bbcee03bd14e95823a098607d4da31.png,tai-nghe-corsair-tai-nghe-corsair-void-wireless-v2-hp-002946-2946,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2947,HP-002947,Tai nghe RAZER Tai nghe Razer Kraken Tournament Edition Green like new 99% ( kèm soundcard ) - HP-002947,Tai nghe,tai-nghe,6400000.00,38,active,https://product.hstatic.net/200000637319/product/image_-_2025-04-06t151337.663_030a31187b56484c820e02973b61b7b6.png,tai-nghe-razer-tai-nghe-razer-kraken-tournament-edition-green-like-new-99-kem-soundcard-hp-002947-2947,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2948,HP-002948,Tai nghe RAZER Tai nghe Razer Kraken V3 likenew 99% - HP-002948,Tai nghe,tai-nghe,6570000.00,39,active,https://product.hstatic.net/200000637319/product/image_-_2025-04-06t150945.733_6feec7bbae544606a7d2fea428393c34.png,tai-nghe-razer-tai-nghe-razer-kraken-v3-likenew-99-hp-002948-2948,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2949,HP-002949,Tai nghe KAH Tai nghe HyperX Cloud Jet Wireless - HP-002949,Tai nghe,tai-nghe,6740000.00,40,active,https://product.hstatic.net/200000637319/product/image_-_2025-04-01t101656.860_21311ba0b3a5405d939634e3d2a0b1e7.png,tai-nghe-kah-tai-nghe-hyperx-cloud-jet-wireless-hp-002949-2949,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2950,HP-002950,Tai nghe RAZER Tai nghe Razer Kraken V4 X - Minecraft Edition - HP-002950,Tai nghe,tai-nghe,6910000.00,41,active,https://product.hstatic.net/200000637319/product/image_-_2025-03-31t165209.923_832301c2e68541479fe142e3a686df7c.png,tai-nghe-razer-tai-nghe-razer-kraken-v4-x-minecraft-edition-hp-002950-2950,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2951,HP-002951,Tai nghe KAH Tai nghe In-Ear Steelseries Arctis Gamebuds - HP-002951,Tai nghe,tai-nghe,790000.00,42,active,https://product.hstatic.net/200000637319/product/image_-_2025-03-02t172731.973_6470406370f8414f93386c5052d963c8.png,tai-nghe-kah-tai-nghe-in-ear-steelseries-arctis-gamebuds-hp-002951-2951,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2952,HP-002952,Tai nghe KAH Tai nghe không dây gaming Mchose V9 / V9 Pro - HP-002952,Tai nghe,tai-nghe,960000.00,43,active,https://product.hstatic.net/200000637319/product/image_-_2025-02-27t152947.469_3620a6b3880f4874858b08c668f3bbc1.png,tai-nghe-kah-tai-nghe-khong-day-gaming-mchose-v9-v9-pro-hp-002952-2952,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
